,0
533,6
534,6
535,6
536,6
537,6
538,6
539,6
540,6
541,6
542,6
543,6
544,6
545,6
546,6
547,6
548,6
549,6
550,6
551,6
552,6
553,6
554,6
555,6
556,6
557,6
558,6
559,6
560,6
561,6
562,6
563,6
564,6
565,6
566,6
567,6
568,6
569,6
570,6
571,6
572,6
573,6
574,6
575,6
576,6
577,6
578,6
579,6
580,6
581,6
582,6
583,6
584,6
585,6
586,6
587,6
588,6
589,6
590,6
591,6
592,6
593,6
594,6
595,6
596,6
597,6
598,6
599,6
600,6
601,6
602,7
603,7
604,7
605,7
606,7
607,7
608,7
609,7
610,7
611,7
612,7
613,7
614,7
615,7
616,7
617,7
618,7
619,7
620,7
621,7
622,7
623,7
624,7
625,7
626,7
627,7
628,7
629,7
630,7
631,7
632,7
633,7
634,7
635,7
636,7
637,7
638,7
639,7
640,7
641,7
642,7
643,7
644,7
645,7
646,7
647,7
648,7
649,7
650,7
651,7
652,7
653,7
654,7
655,7
656,7
657,7
658,7
659,7
660,7
661,7
662,7
663,7
664,7
665,7
666,7
667,7
668,7
669,7
670,7
671,7
672,7
673,7
674,7
675,7
676,7
677,7
678,7
679,7
680,7
681,7
682,7
683,7
684,7
685,7
686,7
687,7
688,8
689,8
690,8
691,8
692,8
693,8
694,8
695,8
696,8
697,8
698,8
699,8
700,8
701,8
702,8
703,8
704,8
705,8
706,8
707,8
708,8
709,8
710,8
711,8
712,8
713,8
714,8
715,8
716,8
717,8
718,8
719,8
720,8
721,8
722,8
723,8
724,8
725,8
726,8
727,8
728,8
729,8
730,8
731,8
732,8
733,8
734,8
735,8
736,8
737,8
738,8
739,8
740,8
741,8
742,8
743,8
744,8
745,8
746,8
747,8
748,8
749,8
750,8
751,8
752,8
753,8
754,8
755,8
756,8
757,8
758,8
759,8
760,8
761,8
762,8
763,8
764,8
765,8
766,8
767,8
768,8
769,8
770,8
771,8
772,8
773,8
774,9
775,9
776,9
777,9
778,9
779,9
780,9
781,9
782,9
783,9
784,9
785,9
786,9
787,9
788,9
789,9
790,9
791,9
792,9
793,9
794,9
795,9
796,9
797,9
798,9
799,9
800,9
801,9
802,9
803,9
804,9
805,9
806,9
807,9
808,9
809,9
810,9
811,9
812,9
813,9
814,9
815,9
816,9
817,9
818,9
819,9
820,9
821,9
822,9
823,9
824,9
825,9
826,9
827,9
828,9
829,9
830,9
831,9
832,9
833,9
834,9
835,9
836,9
837,9
838,9
839,9
840,9
841,9
842,9
843,9
844,9
845,9
846,9
847,9
848,9
849,9
850,9
851,9
852,9
853,9
854,9
855,9
856,9
857,9
858,9
859,9
860,10
861,10
862,10
863,10
864,10
865,10
866,10
867,10
868,10
869,10
870,10
871,10
872,10
873,10
874,10
875,10
876,10
877,10
878,10
879,10
880,10
881,10
882,10
883,10
884,10
885,10
886,10
887,10
888,10
889,10
890,10
891,10
892,10
893,10
894,10
895,10
896,10
897,10
898,10
899,10
900,10
901,10
902,10
903,10
904,10
905,10
906,10
907,10
908,10
909,10
910,10
911,10
912,10
913,10
914,10
915,10
916,10
917,10
918,10
919,10
920,10
921,10
922,10
923,10
924,10
925,10
926,10
927,10
928,10
929,10
930,10
931,10
932,10
933,10
934,10
935,10
936,10
937,10
938,10
939,10
940,10
941,10
942,10
943,10
944,10
945,10
946,11
947,11
948,11
949,11
950,11
951,11
952,11
953,11
954,11
955,11
956,11
957,11
958,11
959,11
960,11
961,11
962,11
963,11
964,11
965,11
966,11
967,11
968,11
969,11
970,11
971,11
972,11
973,11
974,11
975,11
976,11
977,11
978,11
979,11
980,11
981,11
982,11
983,11
984,11
985,11
986,11
987,11
988,11
989,11
990,11
991,11
992,11
993,11
994,11
995,11
996,11
997,11
998,11
999,11
1000,11
1001,11
1002,11
1003,11
1004,11
1005,11
1006,11
1007,11
1008,11
1009,11
1010,11
1011,11
1012,11
1013,11
1014,11
1015,11
1016,11
1017,11
1018,11
1019,11
1020,11
1021,11
1022,11
1023,11
1024,11
1025,11
1026,11
1027,11
1028,11
1029,11
1030,11
1031,11
1032,12
1033,12
1034,12
1035,12
1036,12
1037,12
1038,12
1039,12
1040,12
1041,12
1042,12
1043,12
1044,12
1045,12
1046,12
1047,12
1048,12
1049,12
1050,12
1051,12
1052,12
1053,12
1054,12
1055,12
1056,12
1057,12
1058,12
1059,12
1060,12
1061,12
1062,12
1063,12
1064,12
1065,12
1066,12
1067,12
1068,12
1069,12
1070,12
1071,12
1072,12
1073,12
1074,12
1075,12
1076,12
1077,12
1078,12
1079,12
1080,12
1081,12
1082,12
1083,12
1084,12
1085,12
1086,12
1087,12
1088,12
1089,12
1090,12
1091,12
1092,12
1093,12
1094,12
1095,12
1096,12
1097,12
1098,12
1099,12
1100,12
1101,12
1102,12
1103,12
1104,12
1105,12
1106,12
1107,12
1108,12
1109,12
1110,12
1111,12
1112,12
1113,12
1114,12
1115,12
1116,12
1117,12
1118,13
1119,13
1120,13
1121,13
1122,13
1123,13
1124,13
1125,13
1126,13
1127,13
1128,13
1129,13
1130,13
1131,13
1132,13
1133,13
1134,13
1135,13
1136,13
1137,13
1138,13
1139,13
1140,13
1141,13
1142,13
1143,13
1144,13
1145,13
1146,13
1147,13
1148,13
1149,13
1150,13
1151,13
1152,13
1153,13
1154,13
1155,13
1156,13
1157,13
1158,13
1159,13
1160,13
1161,13
1162,13
1163,13
1164,13
1165,13
1166,13
1167,13
1168,13
1169,13
1170,13
1171,13
1172,13
1173,13
1174,13
1175,13
1176,13
1177,13
1178,13
1179,13
1180,13
1181,13
1182,13
1183,13
1184,13
1185,13
1186,13
1187,13
1188,13
1189,13
1190,13
1191,13
1192,13
1193,13
1194,13
1195,13
1196,13
1197,13
1198,13
1199,13
1200,13
1201,13
1202,13
1203,13
1204,14
1205,14
1206,14
1207,14
1208,14
1209,14
1210,14
1211,14
1212,14
1213,14
1214,14
1215,14
1216,14
1217,14
1218,14
1219,14
1220,14
1221,14
1222,14
1223,14
1224,14
1225,14
1226,14
1227,14
1228,14
1229,14
1230,14
1231,14
1232,14
1233,14
1234,14
1235,14
1236,14
1237,14
1238,14
1239,14
1240,14
1241,14
1242,14
1243,14
1244,14
1245,14
1246,14
1247,14
1248,14
1249,14
1250,14
1251,14
1252,14
1253,14
1254,14
1255,14
1256,14
1257,14
1258,14
1259,14
1260,14
1261,14
1262,14
1263,14
1264,14
1265,14
1266,14
1267,14
1268,14
1269,14
1270,14
1271,14
1272,14
1273,14
1274,14
1275,14
1276,14
1277,14
1278,14
1279,14
1280,14
1281,14
1282,14
1283,14
1284,14
1285,14
1286,14
1287,14
1288,14
1289,14
1290,15
1291,15
1292,15
1293,15
1294,15
1295,15
1296,15
1297,15
1298,15
1299,15
1300,15
1301,15
1302,15
1303,15
1304,15
1305,15
1306,15
1307,15
1308,15
1309,15
1310,15
1311,15
1312,15
1313,15
1314,15
1315,15
1316,15
1317,15
1318,15
1319,15
1320,15
1321,15
1322,15
1323,15
1324,15
1325,15
1326,15
1327,15
1328,15
1329,15
1330,15
1331,15
1332,15
1333,15
1334,15
1335,15
1336,15
1337,15
1338,15
1339,15
1340,15
1341,15
1342,15
1343,15
1344,15
1345,15
1346,15
1347,15
1348,15
1349,15
1350,15
1351,15
1352,15
1353,15
1354,15
1355,15
1356,15
1357,15
1358,15
1359,15
1360,15
1361,15
1362,15
1363,15
1364,15
1365,15
1366,15
1367,15
1368,15
1369,15
1370,15
1371,15
1372,15
1373,15
1374,15
1375,15
1376,16
1377,16
1378,16
1379,16
1380,16
1381,16
1382,16
1383,16
1384,16
1385,16
1386,16
1387,16
1388,16
1389,16
1390,16
1391,16
1392,16
1393,16
1394,16
1395,16
1396,16
1397,16
1398,16
1399,16
1400,16
1401,16
1402,16
1403,16
1404,16
1405,16
1406,16
1407,16
1408,16
1409,16
1410,16
1411,16
1412,16
1413,16
1414,16
1415,16
1416,16
1417,16
1418,16
1419,16
1420,16
1421,16
1422,16
1423,16
1424,16
1425,16
1426,16
1427,16
1428,16
1429,16
1430,16
1431,16
1432,16
1433,16
1434,16
1435,16
1436,16
1437,16
1438,16
1439,16
1440,16
1441,16
1442,16
1443,16
1444,16
1445,16
1446,16
1447,16
1448,16
1449,16
1450,16
1451,16
1452,16
1453,16
1454,16
1455,16
1456,16
1457,16
1458,16
1459,16
1460,16
1461,16
1462,17
1463,17
1464,17
1465,17
1466,17
1467,17
1468,17
1469,17
1470,17
1471,17
1472,17
1473,17
1474,17
1475,17
1476,17
1477,17
1478,17
1479,17
1480,17
1481,17
1482,17
1483,17
1484,17
1485,17
1486,17
1487,17
1488,17
1489,17
1490,17
1491,17
1492,17
1493,17
1494,17
1495,17
1496,17
1497,17
1498,17
1499,17
1500,17
1501,17
1502,17
1503,17
1504,17
1505,17
1506,17
1507,17
1508,17
1509,17
1510,17
1511,17
1512,17
1513,17
1514,17
1515,17
1516,17
1517,17
1518,17
1519,17
1520,17
1521,17
1522,17
1523,17
1524,17
1525,17
1526,17
1527,17
1528,17
1529,17
1530,17
1531,17
1532,17
1533,17
1534,17
1535,17
1536,17
1537,17
1538,17
1539,17
1540,17
1541,17
1542,17
1543,17
1544,17
1545,17
1546,17
1547,17
1548,18
1549,18
1550,18
1551,18
1552,18
1553,18
1554,18
1555,18
1556,18
1557,18
1558,18
1559,18
1560,18
1561,18
1562,18
1563,18
1564,18
1565,18
1566,18
1567,18
1568,18
1569,18
1570,18
1571,18
1572,18
1573,18
1574,18
1575,18
1576,18
1577,18
1578,18
1579,18
1580,18
1581,18
1582,18
1583,18
1584,18
1585,18
1586,18
1587,18
1588,18
1589,18
1590,18
1591,18
1592,18
1593,18
1594,18
1595,18
1596,18
1597,18
1598,18
1599,18
1600,18
1601,18
1602,18
1603,18
1604,18
1605,18
1606,18
1607,18
1608,18
1609,18
1610,18
1611,18
1612,18
1613,18
1614,18
1615,18
1616,18
1617,18
1618,18
1619,18
1620,18
1621,18
1622,18
1623,18
1624,18
1625,18
1626,18
1627,18
1628,18
1629,18
1630,18
1631,18
1632,18
1633,18
1634,19
1635,19
1636,19
1637,19
1638,19
1639,19
1640,19
1641,19
1642,19
1643,19
1644,19
1645,19
1646,19
1647,19
1648,19
1649,19
1650,19
1651,19
1652,19
1653,19
1654,19
1655,19
1656,19
1657,19
1658,19
1659,19
1660,19
1661,19
1662,19
1663,19
1664,19
1665,19
1666,19
1667,19
1668,19
1669,19
1670,19
1671,19
1672,19
1673,19
1674,19
1675,19
1676,19
1677,19
1678,19
1679,19
1680,19
1681,19
1682,19
1683,19
1684,19
1685,19
1686,19
1687,19
1688,19
1689,19
1690,19
1691,19
1692,19
1693,19
1694,19
1695,19
1696,19
1697,19
1698,19
1699,19
1700,19
1701,19
1702,19
1703,19
1704,19
1705,19
1706,19
1707,19
1708,19
1709,19
1710,19
1711,19
1712,19
1713,19
1714,19
1715,19
1716,19
1717,19
1718,19
1719,19
1720,20
1721,20
1722,20
1723,20
1724,20
1725,20
1726,20
1727,20
1728,20
1729,20
1730,20
1731,20
1732,20
1733,20
1734,20
1735,20
1736,20
1737,20
1738,20
1739,20
1740,20
1741,20
1742,20
1743,20
1744,20
1745,20
1746,20
1747,20
1748,20
1749,20
1750,20
1751,20
1752,20
1753,20
1754,20
1755,20
1756,20
1757,20
1758,20
1759,20
1760,20
1761,20
1762,20
1763,20
1764,20
1765,20
1766,20
1767,20
1768,20
1769,20
1770,20
1771,20
1772,20
1773,20
1774,20
1775,20
1776,20
1777,20
1778,20
1779,20
1780,20
1781,20
1782,20
1783,20
1784,20
1785,20
1786,20
1787,20
1788,20
1789,20
1790,20
1791,20
1792,20
1793,20
1794,20
1795,20
1796,20
1797,20
1798,20
1799,20
1800,20
1801,20
1802,20
1803,20
1804,20
1805,20
1806,21
1807,21
1808,21
1809,21
1810,21
1811,21
1812,21
1813,21
1814,21
1815,21
1816,21
1817,21
1818,21
1819,21
1820,21
1821,21
1822,21
1823,21
1824,21
1825,21
1826,21
1827,21
1828,21
1829,21
1830,21
1831,21
1832,21
1833,21
1834,21
1835,21
1836,21
1837,21
1838,21
1839,21
1840,21
1841,21
1842,21
1843,21
1844,21
1845,21
1846,21
1847,21
1848,21
1849,21
1850,21
1851,21
1852,21
1853,21
1854,21
1855,21
1856,21
1857,21
1858,21
1859,21
1860,21
1861,21
1862,21
1863,21
1864,21
1865,21
1866,21
1867,21
1868,21
1869,21
1870,21
1871,21
1872,21
1873,21
1874,21
1875,21
1876,21
1877,21
1878,21
1879,21
1880,21
1881,21
1882,21
1883,21
1884,21
1885,21
1886,21
1887,21
1888,21
1889,21
1890,21
1891,21
1892,22
1893,22
1894,22
1895,22
1896,22
1897,22
1898,22
1899,22
1900,22
1901,22
1902,22
1903,22
1904,22
1905,22
1906,22
1907,22
1908,22
1909,22
1910,22
1911,22
1912,22
1913,22
1914,22
1915,22
1916,22
1917,22
1918,22
1919,22
1920,22
1921,22
1922,22
1923,22
1924,22
1925,22
1926,22
1927,22
1928,22
1929,22
1930,22
1931,22
1932,22
1933,22
1934,22
1935,22
1936,22
1937,22
1938,22
1939,22
1940,22
1941,22
1942,22
1943,22
1944,22
1945,22
1946,22
1947,22
1948,22
1949,22
1950,22
1951,22
1952,22
1953,22
1954,22
1955,22
1956,22
1957,22
1958,22
1959,22
1960,22
1961,22
1962,22
1963,22
1964,22
1965,22
1966,22
1967,22
1968,22
1969,22
1970,22
1971,22
1972,22
1973,22
1974,22
1975,22
1976,22
1977,22
1978,23
1979,23
1980,23
1981,23
1982,23
1983,23
1984,23
1985,23
1986,23
1987,23
1988,23
1989,23
1990,23
1991,23
1992,23
1993,23
1994,23
1995,23
1996,23
1997,23
1998,23
1999,23
2000,23
2001,23
2002,23
2003,23
2004,23
2005,23
2006,23
2007,23
2008,23
2009,23
2010,23
2011,23
2012,23
2013,23
2014,23
2015,23
2016,23
2017,23
2018,23
2019,23
2020,23
2021,23
2022,23
2023,23
2024,23
2025,23
2026,23
2027,23
2028,23
2029,23
2030,23
2031,23
2032,23
2033,23
2034,23
2035,23
2036,23
2037,23
2038,23
2039,23
2040,23
2041,23
2042,23
2043,23
2044,23
2045,23
2046,23
2047,23
2048,23
2049,23
2050,23
2051,23
2052,23
2053,23
2054,23
2055,23
2056,23
2057,23
2058,23
2059,23
2060,23
2061,23
2062,23
2063,23
2064,24
2065,24
2066,24
2067,24
2068,24
2069,24
2070,24
2071,24
2072,24
2073,24
2074,24
2075,24
2076,24
2077,24
2078,24
2079,24
2080,24
2081,24
2082,24
2083,24
2084,24
2085,24
2086,24
2087,24
2088,24
2089,24
2090,24
2091,24
2092,24
2093,24
2094,24
2095,24
2096,24
2097,24
2098,24
2099,24
2100,24
2101,24
2102,24
2103,24
2104,24
2105,24
2106,24
2107,24
2108,24
2109,24
2110,24
2111,24
2112,24
2113,24
2114,24
2115,24
2116,24
2117,24
2118,24
2119,24
2120,24
2121,24
2122,24
2123,24
2124,24
2125,24
2126,24
2127,24
2128,24
2129,24
2130,24
2131,24
2132,24
2133,24
2134,24
2135,24
2136,24
2137,24
2138,24
2139,24
2140,24
2141,24
2142,24
2143,24
2144,24
2145,24
2146,24
2147,24
2148,24
2149,24
2150,25
2151,25
2152,25
2153,25
2154,25
2155,25
2156,25
2157,25
2158,25
2159,25
2160,25
2161,25
2162,25
2163,25
2164,25
2165,25
2166,25
2167,25
2168,25
2169,25
2170,25
2171,25
2172,25
2173,25
2174,25
2175,25
2176,25
2177,25
2178,25
2179,25
2180,25
2181,25
2182,25
2183,25
2184,25
2185,25
2186,25
2187,25
2188,25
2189,25
2190,25
2191,25
2192,25
2193,25
2194,25
2195,25
2196,25
2197,25
2198,25
2199,25
2200,25
2201,25
2202,25
2203,25
2204,25
2205,25
2206,25
2207,25
2208,25
2209,25
2210,25
2211,25
2212,25
2213,25
2214,25
2215,25
2216,25
2217,25
2218,25
2219,25
2220,25
2221,25
2222,25
2223,25
2224,25
2225,25
2226,25
2227,25
2228,25
2229,25
2230,25
2231,25
2232,25
2233,25
2234,25
2235,25
2236,26
2237,26
2238,26
2239,26
2240,26
2241,26
2242,26
2243,26
2244,26
2245,26
2246,26
2247,26
2248,26
2249,26
2250,26
2251,26
2252,26
2253,26
2254,26
2255,26
2256,26
2257,26
2258,26
2259,26
2260,26
2261,26
2262,26
2263,26
2264,26
2265,26
2266,26
2267,26
2268,26
2269,26
2270,26
2271,26
2272,26
2273,26
2274,26
2275,26
2276,26
2277,26
2278,26
2279,26
2280,26
2281,26
2282,26
2283,26
2284,26
2285,26
2286,26
2287,26
2288,26
2289,26
2290,26
2291,26
2292,26
2293,26
2294,26
2295,26
2296,26
2297,26
2298,26
2299,26
2300,26
2301,26
2302,26
2303,26
2304,26
2305,26
2306,26
2307,26
2308,26
2309,26
2310,26
2311,26
2312,26
2313,26
2314,26
2315,26
2316,26
2317,26
2318,26
2319,26
2320,26
2321,26
2322,27
2323,27
2324,27
2325,27
2326,27
2327,27
2328,27
2329,27
2330,27
2331,27
2332,27
2333,27
2334,27
2335,27
2336,27
2337,27
2338,27
2339,27
2340,27
2341,27
2342,27
2343,27
2344,27
2345,27
2346,27
2347,27
2348,27
2349,27
2350,27
2351,27
2352,27
2353,27
2354,27
2355,27
2356,27
2357,27
2358,27
2359,27
2360,27
2361,27
2362,27
2363,27
2364,27
2365,27
2366,27
2367,27
2368,27
2369,27
2370,27
2371,27
2372,27
2373,27
2374,27
2375,27
2376,27
2377,27
2378,27
2379,27
2380,27
2381,27
2382,27
2383,27
2384,27
2385,27
2386,27
2387,27
2388,27
2389,27
2390,27
2391,27
2392,27
2393,27
2394,27
2395,27
2396,27
2397,27
2398,27
2399,27
2400,27
2401,27
2402,27
2403,27
2404,27
2405,27
2406,27
2407,27
2408,28
2409,28
2410,28
2411,28
2412,28
2413,28
2414,28
2415,28
2416,28
2417,28
2418,28
2419,28
2420,28
2421,28
2422,28
2423,28
2424,28
2425,28
2426,28
2427,28
2428,28
2429,28
2430,28
2431,28
2432,28
2433,28
2434,28
2435,28
2436,28
2437,28
2438,28
2439,28
2440,28
2441,28
2442,28
2443,28
2444,28
2445,28
2446,28
2447,28
2448,28
2449,28
2450,28
2451,28
2452,28
2453,28
2454,28
2455,28
2456,28
2457,28
2458,28
2459,28
2460,28
2461,28
2462,28
2463,28
2464,28
2465,28
2466,28
2467,28
2468,28
2469,28
2470,28
2471,28
2472,28
2473,28
2474,28
2475,28
2476,28
2477,28
2478,28
2479,28
2480,28
2481,28
2482,28
2483,28
2484,28
2485,28
2486,28
2487,28
2488,28
2489,28
2490,28
2491,28
2492,28
2493,28
2494,29
2495,29
2496,29
2497,29
2498,29
2499,29
2500,29
2501,29
2502,29
2503,29
2504,29
2505,29
2506,29
2507,29
2508,29
2509,29
2510,29
2511,29
2512,29
2513,29
2514,29
2515,29
2516,29
2517,29
2518,29
2519,29
2520,29
2521,29
2522,29
2523,29
2524,29
2525,29
2526,29
2527,29
2528,29
2529,29
2530,29
2531,29
2532,29
2533,29
2534,29
2535,29
2536,29
2537,29
2538,29
2539,29
2540,29
2541,29
2542,29
2543,29
2544,29
2545,29
2546,29
2547,29
2548,29
2549,29
2550,29
2551,29
2552,29
2553,29
2554,29
2555,29
2556,29
2557,29
2558,29
2559,29
2560,29
2561,29
2562,29
2563,29
2564,29
2565,29
2566,29
2567,29
2568,29
2569,29
2570,29
2571,29
2572,29
2573,29
2574,29
2575,29
2576,29
2577,29
2578,29
2579,29
2580,30
2581,30
2582,30
2583,30
2584,30
2585,30
2586,30
2587,30
2588,30
2589,30
2590,30
2591,30
2592,30
2593,30
2594,30
2595,30
2596,30
2597,30
2598,30
2599,30
2600,30
2601,30
2602,30
2603,30
2604,30
2605,30
2606,30
2607,30
2608,30
2609,30
2610,30
2611,30
2612,30
2613,30
2614,30
2615,30
2616,30
2617,30
2618,30
2619,30
2620,30
2621,30
2622,30
2623,30
2624,30
2625,30
2626,30
2627,30
2628,30
2629,30
2630,30
2631,30
2632,30
2633,30
2634,30
2635,30
2636,30
2637,30
2638,30
2639,30
2640,30
2641,30
2642,30
2643,30
2644,30
2645,30
2646,30
2647,30
2648,30
2649,30
2650,30
2651,30
2652,30
2653,30
2654,30
2655,30
2656,30
2657,30
2658,30
2659,30
2660,30
2661,30
2662,30
2663,30
2664,30
2665,30
2666,31
2667,31
2668,31
2669,31
2670,31
2671,31
2672,31
2673,31
2674,31
2675,31
2676,31
2677,31
2678,31
2679,31
2680,31
2681,31
2682,31
2683,31
2684,31
2685,31
2686,31
2687,31
2688,31
2689,31
2690,31
2691,31
2692,31
2693,31
2694,31
2695,31
2696,31
2697,31
2698,31
2699,31
2700,31
2701,31
2702,31
2703,31
2704,31
2705,31
2706,31
2707,31
2708,31
2709,31
2710,31
2711,31
2712,31
2713,31
2714,31
2715,31
2716,31
2717,31
2718,31
2719,31
2720,31
2721,31
2722,31
2723,31
2724,31
2725,31
2726,31
2727,31
2728,31
2729,31
2730,31
2731,31
2732,31
2733,31
2734,31
2735,31
2736,31
2737,31
2738,31
2739,31
2740,31
2741,31
2742,31
2743,31
2744,31
2745,31
2746,31
2747,31
2748,31
2749,31
2750,31
2751,31
2752,32
2753,32
2754,32
2755,32
2756,32
2757,32
2758,32
2759,32
2760,32
2761,32
2762,32
2763,32
2764,32
2765,32
2766,32
2767,32
2768,32
2769,32
2770,32
2771,32
2772,32
2773,32
2774,32
2775,32
2776,32
2777,32
2778,32
2779,32
2780,32
2781,32
2782,32
2783,32
2784,32
2785,32
2786,32
2787,32
2788,32
2789,32
2790,32
2791,32
2792,32
2793,32
2794,32
2795,32
2796,32
2797,32
2798,32
2799,32
2800,32
2801,32
2802,32
2803,32
2804,32
2805,32
2806,32
2807,32
2808,32
2809,32
2810,32
2811,32
2812,32
2813,32
2814,32
2815,32
2816,32
2817,32
2818,32
2819,32
2820,32
2821,32
2822,32
2823,32
2824,32
2825,32
2826,32
2827,32
2828,32
2829,32
2830,32
2831,32
2832,32
2833,32
2834,32
2835,32
2836,32
2837,32
2838,33
2839,33
2840,33
2841,33
2842,33
2843,33
2844,33
2845,33
2846,33
2847,33
2848,33
2849,33
2850,33
2851,33
2852,33
2853,33
2854,33
2855,33
2856,33
2857,33
2858,33
2859,33
2860,33
2861,33
2862,33
2863,33
2864,33
2865,33
2866,33
2867,33
2868,33
2869,33
2870,33
2871,33
2872,33
2873,33
2874,33
2875,33
2876,33
2877,33
2878,33
2879,33
2880,33
2881,33
2882,33
2883,33
2884,33
2885,33
2886,33
2887,33
2888,33
2889,33
2890,33
2891,33
2892,33
2893,33
2894,33
2895,33
2896,33
2897,33
2898,33
2899,33
2900,33
2901,33
2902,33
2903,33
2904,33
2905,33
2906,33
2907,33
2908,33
2909,33
2910,33
2911,33
2912,33
2913,33
2914,33
2915,33
2916,33
2917,33
2918,33
2919,33
2920,33
2921,33
2922,33
2923,33
2924,34
2925,34
2926,34
2927,34
2928,34
2929,34
2930,34
2931,34
2932,34
2933,34
2934,34
2935,34
2936,34
2937,34
2938,34
2939,34
2940,34
2941,34
2942,34
2943,34
2944,34
2945,34
2946,34
2947,34
2948,34
2949,34
2950,34
2951,34
2952,34
2953,34
2954,34
2955,34
2956,34
2957,34
2958,34
2959,34
2960,34
2961,34
2962,34
2963,34
2964,34
2965,34
2966,34
2967,34
2968,34
2969,34
2970,34
2971,34
2972,34
2973,34
2974,34
2975,34
2976,34
2977,34
2978,34
2979,34
2980,34
2981,34
2982,34
2983,34
2984,34
2985,34
2986,34
2987,34
2988,34
2989,34
2990,34
2991,34
2992,34
2993,34
2994,34
2995,34
2996,34
2997,34
